date,group,type_id,type_label,slot_id,product_key,title,quantity,unit,price,unit_price,linked_unit_price,offer_count,api_unit_price,unit_price_gap_pct,quantity_source,matched_category,category_level,raw_offer_count,source_count,source_ids,markets,source_mode,source_updated_at,generation,match_score,collected_at,source_observations,source_link
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:030H,id:030H,City Farm Organik Beyaz Un 1 Kg,1.0,kg,127.5,127.5,127.5,1,127.5,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,20.09.2026 08:41,0,1.1,2026-09-20T12:50:53.273912+03:00,"[{""price"":127.5,""api_unit_price"":127.5,""source_id"":""depot:carrefour-1012"",""market"":""carrefour"",""depot_name"":""Istanbul Acıbadem Hıper"",""index_time"":""20.09.2026 08:41""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:carrefour-1012"":127.5},""previous_level"":127.5,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:045Q,id:045Q,Sinangil Alpa Un 5 Kg,5.0,kg,132.5,26.5,26.5,1,26.5,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,20.09.2026 08:39,0,1.1,2026-09-20T12:50:53.273915+03:00,"[{""price"":132.5,""api_unit_price"":26.5,""source_id"":""depot:bim-5712"",""market"":""bim"",""depot_name"":""Çiçekçi  Üsküdar"",""index_time"":""20.09.2026 08:39""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:bim-5712"":132.5},""previous_level"":132.5,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:06G8,id:06G8,Akun Un 5 Kg,5.0,kg,135.0,27.0,27.0,1,27.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,20.09.2026 08:40,0,1.1,2026-09-20T12:50:53.273917+03:00,"[{""price"":135.0,""api_unit_price"":27.0,""source_id"":""depot:hakmar-5521"",""market"":""hakmar"",""depot_name"":""Ahmediye  Üsküdar"",""index_time"":""20.09.2026 08:40""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:hakmar-5521"":135.0},""previous_level"":135.0,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:07QX,id:07QX,Söke Özlüm Un 5 Kg,5.0,kg,132.5,26.5,26.5,1,26.5,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,20.09.2026 08:39,0,1.1,2026-09-20T12:50:53.273919+03:00,"[{""price"":132.5,""api_unit_price"":26.5,""source_id"":""depot:bim-5712"",""market"":""bim"",""depot_name"":""Çiçekçi  Üsküdar"",""index_time"":""20.09.2026 08:39""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:bim-5712"":132.5},""previous_level"":132.5,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:0A0V,id:0A0V,Sinangil Un 8 Kg,8.0,kg,299.0,37.375,37.375,1,37.375,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,20.09.2026 08:40,0,1.1,2026-09-20T12:50:53.273921+03:00,"[{""price"":299.0,""api_unit_price"":37.375,""source_id"":""depot:hakmar-5521"",""market"":""hakmar"",""depot_name"":""Ahmediye  Üsküdar"",""index_time"":""20.09.2026 08:40""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:hakmar-5521"":299.0},""previous_level"":299.0,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:0AC0,id:0AC0,Akun Çorumlu Un 2 Kg,2.0,kg,60.0,30.0,30.0,1,30.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,20.09.2026 08:40,0,1.1,2026-09-20T12:50:53.273923+03:00,"[{""price"":60.0,""api_unit_price"":30.0,""source_id"":""depot:hakmar-5521"",""market"":""hakmar"",""depot_name"":""Ahmediye  Üsküdar"",""index_time"":""20.09.2026 08:40""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:hakmar-5521"":60.0},""previous_level"":60.0,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:0STQ,id:0STQ,Piyale Un 2 Kg,2.0,kg,60.0,30.0,30.0,1,30.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,20.09.2026 08:36,0,1.1,2026-09-20T12:50:53.273925+03:00,"[{""price"":60.0,""api_unit_price"":30.0,""source_id"":""depot:sok-4707"",""market"":""sok"",""depot_name"":""Şok Minifevziçakmak"",""index_time"":""20.09.2026 08:36""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:sok-4707"":60.0},""previous_level"":60.0,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:0T7O,id:0T7O,Söke Baklavalık Ve Böreklik Un 2 Kg,2.0,kg,135.95,67.975,67.975,1,67.975,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,20.09.2026 08:38,0,1.1,2026-09-20T12:50:53.273927+03:00,"[{""price"":135.95,""api_unit_price"":67.975,""source_id"":""depot:migros-1991"",""market"":""migros"",""depot_name"":""Çiçekçi M Migros"",""index_time"":""20.09.2026 08:38""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:migros-1991"":135.95},""previous_level"":135.95,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:0XQN,id:0XQN,Piyale Un 5 Kg,5.0,kg,135.0,27.0,27.0,1,27.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,20.09.2026 08:36,0,1.1,2026-09-20T12:50:53.273929+03:00,"[{""price"":135.0,""api_unit_price"":27.0,""source_id"":""depot:sok-4707"",""market"":""sok"",""depot_name"":""Şok Minifevziçakmak"",""index_time"":""20.09.2026 08:36""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:sok-4707"":135.0},""previous_level"":135.0,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:1TNY,id:1TNY,Sinangil Un 1 Kg,1.0,kg,36.68,36.68,36.68,1,36.68,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,20.09.2026 08:41,0,1.1,2026-09-20T12:50:53.273931+03:00,"[{""price"":36.68,""api_unit_price"":36.68,""source_id"":""depot:carrefour-1012"",""market"":""carrefour"",""depot_name"":""Istanbul Acıbadem Hıper"",""index_time"":""20.09.2026 08:41""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:carrefour-1012"":36.68},""previous_level"":36.68,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:1YGY,id:1YGY,Sinangil Kepekli Un 1 Kg,1.0,kg,78.9,78.9,78.9,1,78.9,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,20.09.2026 08:42,0,1.1,2026-09-20T12:50:53.273934+03:00,"[{""price"":78.9,""api_unit_price"":78.9,""source_id"":""depot:carrefour-1012"",""market"":""carrefour"",""depot_name"":""Istanbul Acıbadem Hıper"",""index_time"":""20.09.2026 08:42""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:carrefour-1012"":78.9},""previous_level"":78.9,""link_factor"":1.0}"
2026-09-20,bread_cereals,flour_wheat,Buğday unu,id:0Y3L,id:0Y3L,Söke Un 1 Kg,1.0,kg,54.95,54.95,54.95,2,54.95,0.0,api-refined,Buğday Unu,sub_category,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,20.09.2026 08:42,0,1.1,2026-09-20T12:50:53.273936+03:00,"[{""price"":54.95,""api_unit_price"":54.95,""source_id"":""depot:migros-1991"",""market"":""migros"",""depot_name"":""Çiçekçi M Migros"",""index_time"":""20.09.2026 08:42""},{""price"":54.95,""api_unit_price"":54.95,""source_id"":""depot:carrefour-5254"",""market"":""carrefour"",""depot_name"":""Istanbul Üsküdar Salacak Mını"",""index_time"":""20.09.2026 08:42""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:carrefour-5254"":54.95,""depot:migros-1991"":54.95},""previous_level"":54.95,""link_factor"":1.0}"
2026-09-20,bread_cereals,rice,Pirinç,id:15TJ,id:15TJ,Reis Osmancık Pirinç 1 Kg,1.0,kg,179.95,179.95,235.853018,1,179.95,0.0,api-refined,Pirinçler,sub_category,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,20.09.2026 08:42,0,1.1,2026-09-20T12:50:58.309118+03:00,"[{""price"":179.95,""api_unit_price"":179.95,""source_id"":""depot:carrefour-1012"",""market"":""carrefour"",""depot_name"":""Istanbul Acıbadem Hıper"",""index_time"":""20.09.2026 08:42""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:carrefour-1012"":179.95},""previous_level"":235.85301828993602,""link_factor"":1.0}"
2026-09-20,bread_cereals,rice,Pirinç,id:1ZVP,id:1ZVP,Hasata Basmati Pirinç 1 Kg,1.0,kg,199.95,199.95,235.56122,1,199.95,0.0,api-refined,Pirinçler,sub_category,2,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,20.09.2026 08:42,0,1.1,2026-09-20T12:50:58.309130+03:00,"[{""price"":199.95,""api_unit_price"":199.95,""source_id"":""depot:migros-1991"",""market"":""migros"",""depot_name"":""Çiçekçi M Migros"",""index_time"":""20.09.2026 08:42""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:migros-1991"":199.95},""previous_level"":235.56122040680228,""link_factor"":1.0}"
2026-09-20,bread_cereals,rice,Pirinç,id:07U1,id:07U1,Rençber Pilavlık Pirinç 1 Kg,1.0,kg,64.5,64.5,64.5,1,64.5,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,20.09.2026 08:40,0,1.1,2026-09-20T12:50:58.309134+03:00,"[{""price"":64.5,""api_unit_price"":64.5,""source_id"":""depot:hakmar-5521"",""market"":""hakmar"",""depot_name"":""Ahmediye  Üsküdar"",""index_time"":""20.09.2026 08:40""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:hakmar-5521"":64.5},""previous_level"":64.5,""link_factor"":1.0}"
2026-09-20,bread_cereals,rice,Pirinç,id:0X4O,id:0X4O,Anadolu Mutfağı Osmancık Pirinç 1 Kg,1.0,kg,78.0,78.0,78.0,1,78.0,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,20.09.2026 08:36,0,1.1,2026-09-20T12:50:58.309136+03:00,"[{""price"":78.0,""api_unit_price"":78.0,""source_id"":""depot:sok-4707"",""market"":""sok"",""depot_name"":""Şok Minifevziçakmak"",""index_time"":""20.09.2026 08:36""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:sok-4707"":78.0},""previous_level"":78.0,""link_factor"":1.0}"
2026-09-20,bread_cereals,rice,Pirinç,id:0XG5,id:0XG5,Migros Osmancık Pirinç 1 Kg,1.0,kg,80.95,80.95,80.95,1,80.95,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,20.09.2026 08:42,0,1.1,2026-09-20T12:50:58.309138+03:00,"[{""price"":80.95,""api_unit_price"":80.95,""source_id"":""depot:migros-1991"",""market"":""migros"",""depot_name"":""Çiçekçi M Migros"",""index_time"":""20.09.2026 08:42""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:migros-1991"":80.95},""previous_level"":80.95,""link_factor"":1.0}"
2026-09-20,bread_cereals,rice,Pirinç,id:04LS,id:04LS,Carrefour Baldo Pirinç 1 Kg,1.0,kg,89.95,89.95,89.95,1,89.95,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,20.09.2026 08:41,0,1.1,2026-09-20T12:50:58.309140+03:00,"[{""price"":89.95,""api_unit_price"":89.95,""source_id"":""depot:carrefour-5254"",""market"":""carrefour"",""depot_name"":""Istanbul Üsküdar Salacak Mını"",""index_time"":""20.09.2026 08:41""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:carrefour-5254"":89.95},""previous_level"":89.95000000000002,""link_factor"":1.0}"
2026-09-20,bread_cereals,rice,Pirinç,id:2ASH,id:2ASH,Rençber Basmati Pirinç 1 Kg,1.0,kg,95.0,95.0,95.0,1,95.0,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,20.09.2026 08:40,0,1.1,2026-09-20T12:50:58.309142+03:00,"[{""price"":95.0,""api_unit_price"":95.0,""source_id"":""depot:hakmar-5521"",""market"":""hakmar"",""depot_name"":""Ahmediye  Üsküdar"",""index_time"":""20.09.2026 08:40""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:hakmar-5521"":95.0},""previous_level"":95.0,""link_factor"":1.0}"
2026-09-20,bread_cereals,rice,Pirinç,id:1EKP,id:1EKP,Yayla Tok Tane Pirinç 1 Kg,1.0,kg,109.95,109.95,109.95,1,109.95,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,20.09.2026 08:38,0,1.1,2026-09-20T12:50:58.309144+03:00,"[{""price"":109.95,""api_unit_price"":109.95,""source_id"":""depot:migros-1991"",""market"":""migros"",""depot_name"":""Çiçekçi M Migros"",""index_time"":""20.09.2026 08:38""}]","{""mode"":""pinned-relative"",""previous_prices"":{""depot:migros-1991"":109.95},""previous_level"":109.94999999999999,""link_factor"":1.0}"
