date,group,type_id,type_label,slot_id,product_key,title,quantity,unit,price,unit_price,linked_unit_price,offer_count,api_unit_price,unit_price_gap_pct,quantity_source,matched_category,category_level,raw_offer_count,source_count,source_ids,markets,source_mode,source_updated_at,generation,match_score
2026-09-10,bread_cereals,bread_white,Beyaz ekmek,id:099W,id:099W,Normal Kepekli Ekmek 200 Gr,0.2,kg,17.5,87.5,87.5,1,87.5,0.0,api-refined,Somun Ekmek,sub_category,1,1,"[""depot:hakmar-5602""]","[""hakmar""]",pinned-relative,10.09.2026 08:27,0,1.1
2026-09-10,bread_cereals,bread_white,Beyaz ekmek,id:0W8S,id:0W8S,İHE Organik Ekmek 500 Gr,0.5,kg,65.0,130.0,130.0,1,130.0,0.0,api-refined,Somun Ekmek,sub_category,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,bread_white,Beyaz ekmek,id:0XQW,id:0XQW,Uno Çok Tahıllı Ekmek 460 Gr,0.46,kg,92.5,201.086957,201.086957,1,201.08696,0.0,api-refined,Somun Ekmek,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:25,0,1.1
2026-09-10,bread_cereals,bread_white,Beyaz ekmek,id:0ZR5,id:0UTL,Schar Pan Rustico Glutensiz Ekmek 250 Gr,0.25,kg,135.07,540.28,464.68,1,540.28,0.0,api-refined,Somun Ekmek,sub_category,1,1,"[""depot:migros-564""]","[""migros""]",pinned-relative,10.09.2026 08:24,1,1.1
2026-09-10,bread_cereals,bread_toast,Tost ekmeği,id:1Z1S,id:1Z1S,Uno Süper Tost Ekmeği 470 Gr,0.47,kg,92.5,196.808511,196.808511,3,196.80852,0.0,api-refined,Tost Ekmeği,sub_category,4,3,"[""depot:a101-6815"",""depot:carrefour-1012"",""depot:sok-4707""]","[""a101"",""carrefour"",""sok""]",pinned-relative,10.09.2026 08:30,0,1.05
2026-09-10,bread_cereals,bread_toast,Tost ekmeği,id:1ZGC,id:1ZGC,Uno Büyük Tost Ekmeği 550 Gr,0.55,kg,88.7,161.272727,150.0,2,161.27273,0.0,api-refined,Tost Ekmeği,sub_category,3,2,"[""depot:hakmar-5521"",""depot:migros-1991""]","[""hakmar"",""migros""]",pinned-relative,10.09.2026 08:29,0,1.05
2026-09-10,bread_cereals,bread_toast,Tost ekmeği,id:20E8,id:20E8,Untad Büyük Tost Ekmeği 670 Gr,0.67,kg,99.0,147.761194,149.719423,3,147.7612,0.0,api-refined,Tost Ekmeği,sub_category,3,3,"[""depot:carrefour-5254"",""depot:migros-1991"",""depot:tarim_kredi-7488""]","[""carrefour"",""migros"",""tarim_kredi""]",pinned-relative,10.09.2026 08:29,0,1.05
2026-09-10,bread_cereals,bread_toast,Tost ekmeği,id:1PL0,id:1PL0,İHE Tost Ekmeği 670 Gr,0.67,kg,60.0,89.552239,89.552239,1,89.55224,0.0,api-refined,Tost Ekmeği,sub_category,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.05
2026-09-10,bread_cereals,bread_toast,Tost ekmeği,id:06A6,id:06A6,Tazepan Tost Ekmeği 500 Gr,0.5,kg,47.9,95.8,95.8,1,95.8,0.0,api-refined,Tost Ekmeği,sub_category,1,1,"[""depot:hakmar-5602""]","[""hakmar""]",pinned-relative,10.09.2026 08:28,0,1.05
2026-09-10,bread_cereals,bread_toast,Tost ekmeği,id:0ZDX,id:0ZDX,Uno Anadolu Tost Ekmeği 550 Gr,0.55,kg,49.5,90.0,90.0,1,90.0,0.0,api-refined,Tost Ekmeği,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,10.09.2026 08:22,0,1.05
2026-09-10,bread_cereals,bread_toast,Tost ekmeği,id:0ZYB,id:0ZYB,Nimet Tost Ekmeği 550 Gr,0.55,kg,50.5,91.818182,91.818182,1,91.818184,0.0,api-refined,Tost Ekmeği,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:26,0,1.05
2026-09-10,bread_cereals,bread_toast,Tost ekmeği,id:1BZP,id:1BZP,Tazepan Tost Ekmeği 670 Gr,0.67,kg,59.0,88.059701,88.059701,1,88.0597,0.0,api-refined,Tost Ekmeği,sub_category,1,1,"[""depot:tarim_kredi-7488""]","[""tarim_kredi""]",pinned-relative,10.09.2026 08:28,0,1.05
2026-09-10,bread_cereals,bread_toast,Tost ekmeği,id:3WSR,id:3WSR,Uno Super Çavdarlı Tost Ekmeği 500 Gr,0.5,kg,105.0,210.0,210.0,1,210.0,0.0,api-refined,Tost Ekmeği,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.05
2026-09-10,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:20E9,id:20E9,Uno %100 Tam Buğday Tava Ekmeği 450 Gr,0.45,kg,97.5,216.666667,216.666667,2,216.66667,0.0,api-refined,Tam Buğday Ekmeği,sub_category,3,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,10.09.2026 08:29,0,1.0667
2026-09-10,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:1YBP,id:1YBP,Uno Ekşi Mayalı Tam Buğday Ekmek 450 Gr,0.45,kg,97.5,216.666667,216.666667,1,216.66667,0.0,api-refined,Tam Buğday Ekmeği,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:1261,id:1261,Uno Tam Buğday Unlu Tava Ekmek 450 Gr,0.45,kg,92.5,205.555556,205.555556,1,205.55556,0.0,api-refined,Tam Buğday Ekmeği,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:26,0,1.1
2026-09-10,bread_cereals,bread_wholewheat,Tam buğday ekmeği,id:2CT7,id:2CT7,Uno Tam Buğdaylı & Chia Tohumlu Ekmek 400 Gr,0.4,kg,79.9,199.75,199.75,1,199.75,0.0,api-refined,Tam Buğday Ekmeği,sub_category,1,1,"[""depot:hakmar-5602""]","[""hakmar""]",pinned-relative,10.09.2026 08:27,0,1.0667
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:1NDD,id:1NDD,Sinangil Un 5 Kg,5.0,kg,174.065,34.813,34.813,2,34.813,0.0,api-refined,Buğday Unu,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-3296""]","[""carrefour"",""migros""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:1Z5Y,id:1Z5Y,Söke Tam Buğday Un Karışımı 500 Gr,0.5,kg,59.9,119.8,119.8,1,119.8,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0WC7,id:0WC7,Gelenek Un Buğday 2 Kg,2.0,kg,82.5,41.25,41.25,1,41.25,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:25,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:1S10,id:1S10,Sinangil Un 2 Kg,2.0,kg,90.9,45.45,45.45,1,45.45,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:1Q2X,id:1Q2X,Söke Esmer Un 1 Kg,1.0,kg,75.9,75.9,75.925,1,75.9,0.0,api-refined,Buğday Unu,sub_category,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:1RSN,id:1RSN,Söke Un 2 Kg,2.0,kg,94.7,47.35,49.95,2,47.35,0.0,api-refined,Buğday Unu,sub_category,3,2,"[""depot:carrefour-1012"",""depot:hakmar-5521""]","[""carrefour"",""hakmar""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0QZ6,id:0QZ6,Söke Un 5 Kg,5.0,kg,159.9,31.98,37.985,1,31.98,0.0,api-refined,Buğday Unu,sub_category,2,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:02HU,id:02HU,Tarım Kredi Anadolu Un 2 Kg,2.0,kg,60.0,30.0,30.0,1,30.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:tarim_kredi-7488""]","[""tarim_kredi""]",pinned-relative,10.09.2026 08:28,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:030H,id:030H,City Farm Organik Beyaz Un 1 Kg,1.0,kg,127.5,127.5,127.5,1,127.5,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:045Q,id:045Q,Sinangil Alpa Un 5 Kg,5.0,kg,145.0,29.0,29.0,1,29.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,10.09.2026 08:26,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:06G8,id:06G8,Akun Un 5 Kg,5.0,kg,135.0,27.0,27.0,1,27.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,10.09.2026 08:27,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:07QX,id:07QX,Söke Özlüm Un 5 Kg,5.0,kg,145.0,29.0,29.0,1,29.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,10.09.2026 08:26,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0A0V,id:0A0V,Sinangil Un 8 Kg,8.0,kg,299.0,37.375,37.375,1,37.375,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,10.09.2026 08:27,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0AC0,id:0AC0,Akun Çorumlu Un 2 Kg,2.0,kg,60.0,30.0,30.0,1,30.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,10.09.2026 08:27,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0CQ0,id:0CQ0,Tarım Kredi Un 2 Kg,2.0,kg,89.0,44.5,44.5,1,44.5,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:tarim_kredi-7488""]","[""tarim_kredi""]",pinned-relative,10.09.2026 08:28,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0GDD,id:0GDD,Tarım Kredi Anadolu Un 5 Kg,5.0,kg,135.0,27.0,27.0,1,27.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:tarim_kredi-7488""]","[""tarim_kredi""]",pinned-relative,10.09.2026 08:28,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0I3P,id:0I3P,Tarım Kredi Un 5 Kg,5.0,kg,189.0,37.8,37.8,1,37.8,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:tarim_kredi-7488""]","[""tarim_kredi""]",pinned-relative,10.09.2026 08:28,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0R1U,id:0R1U,Söke Organik Un 1 Kg,1.0,kg,75.95,75.95,75.95,1,75.95,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:migros-564""]","[""migros""]",pinned-relative,10.09.2026 08:24,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0STQ,id:0STQ,Piyale Un 2 Kg,2.0,kg,60.0,30.0,30.0,1,30.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,10.09.2026 08:21,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0T7O,id:0T7O,Söke Baklavalık Ve Böreklik Un 2 Kg,2.0,kg,135.95,67.975,67.975,1,67.975,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,10.09.2026 08:24,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0XQN,id:0XQN,Piyale Un 5 Kg,5.0,kg,135.0,27.0,27.0,1,27.0,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,10.09.2026 08:22,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:1TNY,id:1TNY,Sinangil Un 1 Kg,1.0,kg,36.68,36.68,36.68,1,36.68,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:1YGY,id:1YGY,Sinangil Kepekli Un 1 Kg,1.0,kg,78.9,78.9,78.9,1,78.9,0.0,api-refined,Buğday Unu,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,flour_wheat,Buğday unu,id:0Y3L,id:0Y3L,Söke Un 1 Kg,1.0,kg,54.95,54.95,54.95,2,54.95,0.0,api-refined,Buğday Unu,sub_category,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:15TJ,id:15TJ,Reis Osmancık Pirinç 1 Kg,1.0,kg,110.99,110.99,145.47,1,110.99,0.0,api-refined,Pirinçler,sub_category,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:1ZVP,id:1ZVP,Hasata Basmati Pirinç 1 Kg,1.0,kg,200.925,200.925,235.56122,2,200.925,0.0,api-refined,Pirinçler,sub_category,2,2,"[""depot:carrefour-5254"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:1R0T,id:1R0T,Reis Basmati Pirinç 1 Kg,1.0,kg,279.95,279.95,279.95,1,279.95,0.0,api-refined,Pirinçler,sub_category,2,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:07U1,id:07U1,Rençber Pilavlık Pirinç 1 Kg,1.0,kg,64.5,64.5,64.5,1,64.5,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,10.09.2026 08:27,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:1NSI,id:1NSI,Yayla Esmerim Baldo Pirinç 1 Kg,1.0,kg,77.5,77.5,77.5,1,77.5,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:25,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:0X4O,id:0X4O,Anadolu Mutfağı Osmancık Pirinç 1 Kg,1.0,kg,78.0,78.0,78.0,1,78.0,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,10.09.2026 08:21,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:0XG5,id:0XG5,Migros Osmancık Pirinç 1 Kg,1.0,kg,80.95,80.95,80.95,1,80.95,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:10YW,id:10YW,Ovadan Baldo Pirinç 1 Kg,1.0,kg,73.5,73.5,73.5,1,73.5,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:26,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:04LS,id:04LS,Carrefour Baldo Pirinç 1 Kg,1.0,kg,84.5,84.5,84.5,1,84.5,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:carrefour-5254""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:2ASH,id:2ASH,Rençber Basmati Pirinç 1 Kg,1.0,kg,95.0,95.0,95.0,1,95.0,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,10.09.2026 08:27,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:1G7B,id:1G7B,Üstad Gönen Baldo Pirinç 1 Kg,1.0,kg,99.5,99.5,99.5,1,99.5,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:24,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:1EKP,id:1EKP,Yayla Tok Tane Pirinç 1 Kg,1.0,kg,104.95,104.95,104.95,1,104.95,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,10.09.2026 08:24,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:1Z5E,id:1Z5E,Yayla Basmati Pirinç 1 Kg,1.0,kg,109.9,109.9,109.9,1,109.9,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:tarim_kredi-5022""]","[""tarim_kredi""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:1F0V,id:1F0V,Sade Organik Pirinç 500 Gr,0.5,kg,109.95,219.9,219.9,1,219.9,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:0YS0,id:0YS0,Ovadan İthal Pilavlık Pirinç 2.5 Kg,2.5,kg,119.5,47.8,47.8,1,47.8,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:25,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:0PRZ,id:0PRZ,Yayla Osmancık Yerli Pirinç 2 Kg,2.0,kg,169.95,84.975,84.975,1,84.975,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,10.09.2026 08:24,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:0CI4,id:0CI4,Ovadan Osmancık Pirinç 2.5 Kg,2.5,kg,179.0,71.6,71.6,1,71.6,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:25,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:02MV,id:02MV,Rençber Osmancık Pirinç 2.5 Kg,2.5,kg,184.5,73.8,73.8,1,73.799995,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,10.09.2026 08:27,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:1Z8S,id:1Z8S,Reis Royal Superior Basmati Pirinç 500 Gr,0.5,kg,209.95,419.9,419.9,1,419.9,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:0H1X,id:0H1X,Reis Baldo Pirinç 2 Kg,2.0,kg,258.99,129.495,129.495,1,129.495,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:1K1O,id:1K1O,Yayla Trakya Baldo Pirinç 2 Kg,2.0,kg,299.95,149.975,149.975,1,149.975,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:migros-3296""]","[""migros""]",pinned-relative,10.09.2026 08:23,0,1.1
2026-09-10,bread_cereals,rice,Pirinç,id:06R7,id:06R7,Carrefour Osmancık Pirinç 5 Kg,5.0,kg,345.9,69.18,69.18,1,69.18,0.0,api-refined,Pirinçler,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:1PU8,id:1PU8,Duru Pilavlık Bulgur 1 Kg,1.0,kg,69.9,69.9,64.271998,5,69.9,0.0,api-refined,Bulgur,sub_category,5,5,"[""depot:a101-4102"",""depot:bim-5712"",""depot:carrefour-1012"",""depot:migros-1991"",""depot:sok-7017""]","[""a101"",""bim"",""carrefour"",""migros"",""sok""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:1OOR,id:1OOR,Reis Köftelik Bulgur 1 Kg,1.0,kg,79.95,79.95,80.779723,2,79.95,0.0,api-refined,Bulgur,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-564""]","[""carrefour"",""migros""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:1X4Y,id:1X4Y,Duru Başbaşı Bulgur 1 Kg,1.0,kg,70.95,70.95,70.95,2,70.95,0.0,api-refined,Bulgur,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-1991""]","[""carrefour"",""migros""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:1HI0,id:1HI0,Torku Pilavlık Bulgur 2.5 Kg,2.5,kg,102.225,40.89,40.89,2,40.89,0.0,api-refined,Bulgur,sub_category,2,2,"[""depot:a101-4141"",""depot:migros-1991""]","[""a101"",""migros""]",pinned-relative,10.09.2026 08:24,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:0WCD,id:0WCD,Duru Pilavlık Bulgur 2 Kg,2.0,kg,139.95,69.975,69.975,2,69.975,0.0,api-refined,Bulgur,sub_category,2,2,"[""depot:carrefour-1012"",""depot:migros-564""]","[""carrefour"",""migros""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:1LQE,id:1LQE,Doyum Bulgur Çeşitleri 1 Kg,1.0,kg,32.5,32.5,32.5,1,32.5,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,10.09.2026 08:27,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:0YSI,id:0YSI,Anadolu Mutfağı Köftelik Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,34.0,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,10.09.2026 08:22,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:0W77,id:0W77,Anadolu Mutfağı Pilavlık Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,34.0,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:sok-4707""]","[""sok""]",pinned-relative,10.09.2026 08:21,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:00K4,id:00K4,Yöremce Köftelik Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,34.0,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:a101-6815""]","[""a101""]",pinned-relative,10.09.2026 08:26,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:06Y3,id:06Y3,Saban Pilavlık Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,34.0,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,10.09.2026 08:26,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:0577,id:0577,Saban Köftelik Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,34.0,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,10.09.2026 08:26,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:08WG,id:08WG,Rençber Pilavlık Bulgur 1 Kg,1.0,kg,34.0,34.0,34.0,1,34.0,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:hakmar-5521""]","[""hakmar""]",pinned-relative,10.09.2026 08:27,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:1QWY,id:1QWY,Tat Köftelik Bulgur 1 Kg,1.0,kg,44.5,44.5,44.5,1,44.5,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:a101-4141""]","[""a101""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:0DF8,id:0DF8,Reis Esmer Çiğköftelik Bulgur 1 Kg,1.0,kg,79.95,79.95,79.95,1,79.95,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:0JC4,id:0JC4,Reis İnce Pilavlık Bulgur 1 Kg,1.0,kg,79.95,79.95,79.95,1,79.95,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:0Q0L,id:0Q0L,Yayla Köftelik Bulgur 1 Kg,1.0,kg,65.95,65.95,65.95,1,65.95,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:migros-1991""]","[""migros""]",pinned-relative,10.09.2026 08:24,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:1ROP,id:1ROP,Filiz Mardin Pilavlık Bulgur 800 Gr,0.8,kg,69.95,87.4375,87.4375,1,87.43749,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:migros-564""]","[""migros""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:14G7,id:14G7,Saban Köftelik Bulgur 2.5 Kg,2.5,kg,70.0,28.0,28.0,1,28.0,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:bim-5712""]","[""bim""]",pinned-relative,10.09.2026 08:30,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:1YIH,id:1YIH,Dola Glutensiz Pilavlık Bulgur 400 Gr,0.4,kg,89.9,224.75,224.75,1,224.75,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:tarim_kredi-5022""]","[""tarim_kredi""]",pinned-relative,10.09.2026 08:28,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:0VWW,id:0VWW,Reis Pilavlık Bulgur 2.5 Kg,2.5,kg,184.9,73.96,73.96,1,73.96,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
2026-09-10,bread_cereals,bulgur,Bulgur,id:0HR7,id:0HR7,Reis Başakbaşı Bulgur 2.5 Kg,2.5,kg,184.9,73.96,73.96,1,73.96,0.0,api-refined,Bulgur,sub_category,1,1,"[""depot:carrefour-1012""]","[""carrefour""]",pinned-relative,10.09.2026 08:29,0,1.1
